3941	[(0, 0.035964505298531672), (1, 0.038224464627255351), (4, 0.09642618253391208), (10, 0.25735668618669461), (13, 0.010411425224557012), (14, 0.010698587342883172), (18, 0.032205060824321542), (19, 0.030773731863279724), (21, 0.030331160591106115), (24, 0.14873549398991151), (37, 0.014352605139716449), (38, 0.10831058315265123), (47, 0.1343840387545874), (49, 0.032166982239320387)]
3942	[(0, 0.02655279530120894), (1, 0.035367639781476556), (9, 0.13717709426791608), (18, 0.037893707792760835), (19, 0.010648987320854763), (22, 0.20460567648337641), (26, 0.07213240776020198), (29, 0.010674941849554174), (30, 0.04686005574620402), (37, 0.40280769142190548)]
3943	[(0, 0.014637089319074278), (8, 0.10646397368625744), (11, 0.71984449766012726), (18, 0.10518399946332155), (32, 0.014235182268934863), (40, 0.029090730959985833)]
3944	[(5, 0.39787741536316767), (11, 0.011260975534980471), (13, 0.21162510189196473), (16, 0.072070600733426818), (18, 0.026622369263848977), (32, 0.064010740903582483), (36, 0.097555486173985018), (38, 0.04823521018227294), (43, 0.051108026375063176), (48, 0.014671747902567128)]
3945	[(0, 0.057101768635054853), (8, 0.14132962877408645), (9, 0.19598589286200777), (20, 0.012347966992893021), (22, 0.079407804537475757), (25, 0.014889775747107174), (33, 0.02917859530032273), (35, 0.046036490297372411), (43, 0.17900946475687546), (46, 0.13192000222615455), (47, 0.099580899921243013)]
3946	[(0, 0.077437522810666973), (1, 0.03704092810951131), (3, 0.072382917201548838), (5, 0.01273299363731149), (6, 0.014512936871017859), (7, 0.02852679735510277), (19, 0.073447945884962645), (22, 0.011569285161383943), (25, 0.023506767042726286), (31, 0.023628219289798389), (32, 0.071184796449071663), (34, 0.010004659545391596), (37, 0.26011862319639562), (41, 0.0287866999891522), (44, 0.16488565911660447), (48, 0.062769812974000458)]
3947	[(0, 0.056001146473731368), (3, 0.24878659599864994), (4, 0.24525212410183325), (6, 0.15616601497392951), (9, 0.055302906222501294), (19, 0.08688235209785955), (22, 0.039234222351521499), (35, 0.056414333864839954), (45, 0.036535501460347848)]
3948	[(9, 0.029630060401555101), (11, 0.03123201084565377), (12, 0.16287446488441873), (17, 0.16454281209392568), (21, 0.21337085184113219), (35, 0.057079289499304145), (37, 0.029618261935381675), (39, 0.079997992172651453), (42, 0.16829608499333562), (43, 0.013409207834272003), (48, 0.022182404683973519)]
3949	[(8, 0.14096366162614296), (18, 0.018222676325949868), (21, 0.052354930561003064), (22, 0.014090722708849963), (33, 0.30691760453770284), (45, 0.029734860080299151), (49, 0.42892169041364669)]
3950	[(1, 0.17440903420955389), (8, 0.40280339425047124), (9, 0.28583035676261204), (22, 0.093651308410101705), (35, 0.010659830231121797), (44, 0.01037258488218722), (48, 0.01455374083055532)]
3951	[(18, 0.098452894866815063), (49, 0.8763949825357038)]
3952	[(1, 0.067033775238451609), (3, 0.064088431411436664), (6, 0.3818307302993531), (10, 0.060914216748485184), (14, 0.26881046571605088), (19, 0.039496692453252977), (29, 0.066951994119117064), (36, 0.02912642693649755)]
3953	[(8, 0.41882607374318676), (9, 0.2135688673751884), (18, 0.022610160430397375), (22, 0.1443338967632842), (25, 0.011227039262997878), (36, 0.14681113227245896), (38, 0.016907452285053574)]
3954	[(0, 0.02417139781500581), (1, 0.15496893216113511), (3, 0.019531112485033291), (8, 0.042536994865475623), (9, 0.13349599626534209), (13, 0.045198105447163274), (18, 0.032918612872937819), (20, 0.013650202822195857), (29, 0.25174264567181603), (30, 0.011740461633023214), (39, 0.016221594268804342), (43, 0.15464248080969195), (45, 0.010804480519441608), (48, 0.064067372525535002), (49, 0.020938305814347927)]
3955	[(4, 0.016916945807879082), (11, 0.089478828725387621), (18, 0.11377522989311635), (19, 0.013285397090776299), (21, 0.042759658708543515), (24, 0.017105391055963128), (26, 0.015837067995702701), (38, 0.076215658724255023), (41, 0.40113967298412051), (49, 0.18579796417682437)]
3956	[(1, 0.01594194886246315), (6, 0.41165009421129711), (8, 0.046201759103623639), (13, 0.054998214248196418), (14, 0.053152856790995594), (15, 0.033297881976869781), (19, 0.035798197572049065), (22, 0.052763032208955341), (33, 0.01897772669814313), (35, 0.145730578374311), (39, 0.015725237212595725), (40, 0.014336313406091589), (49, 0.090959062594616946)]
3957	[(0, 0.021957440856115996), (1, 0.021274623656389602), (2, 0.017997705053579494), (3, 0.019142354532641119), (4, 0.018826369718037139), (5, 0.021065583264455207), (6, 0.022993067693701175), (7, 0.018787889862819977), (8, 0.026524329707127384), (9, 0.021429092063970194), (10, 0.017468002102374647), (11, 0.020398368716018633), (12, 0.020850513051615414), (13, 0.020807609443950804), (14, 0.020634997723569453), (15, 0.01834305022099195), (16, 0.019455422577990624), (17, 0.018126920935835719), (18, 0.020019154298357773), (19, 0.018693900695380891), (20, 0.015905160708995929), (21, 0.018961779790428679), (22, 0.019598766621012769), (23, 0.02005205526893155), (24, 0.018733357051470986), (25, 0.020162744926504144), (26, 0.017881602495321787), (27, 0.017260711453904669), (28, 0.01818285756261619), (29, 0.018349463216915107), (30, 0.021705897047440824), (31, 0.017760360146530201), (32, 0.023538321963804738), (33, 0.018168553986284721), (34, 0.017440785904908305), (35, 0.021572037021719167), (36, 0.018046236846135433), (37, 0.018658282625581789), (38, 0.031391244161185002), (39, 0.019905960213626825), (40, 0.018264345828743884), (41, 0.019140836734849519), (42, 0.016867615085447932), (43, 0.022972903186233833), (44, 0.02105458506568576), (45, 0.02077108851993963), (46, 0.020198468760029339), (47, 0.018951473287798323), (48, 0.018236785947630178), (49, 0.025469322395399594)]
3958	[(1, 0.41527517787723067), (3, 0.16108437454622326), (8, 0.020080994874780239), (13, 0.044682034590728628), (21, 0.063454107867975063), (23, 0.086263514199251809), (38, 0.10621109063655804), (40, 0.018018445511898271), (42, 0.043811249243814229)]
3959	[(1, 0.013510379067591173), (2, 0.029859812697187287), (5, 0.015701583266468269), (13, 0.068166382190807451), (16, 0.085312774272945702), (25, 0.40401356009020839), (27, 0.12436866334812921), (36, 0.010184603957237854), (38, 0.010076555736004276), (42, 0.12908786354556986), (44, 0.043973902413454113), (46, 0.013478374008609923)]
3960	[(19, 0.19824681025692348), (22, 0.042297961407090849), (27, 0.22700801919928065), (44, 0.48698383262091344)]
3961	[(1, 0.020344095043530422), (3, 0.017938978210959588), (19, 0.010095544673586176), (20, 0.28636204585487318), (26, 0.010260819522667428), (40, 0.60371220899647671)]
3962	[(3, 0.047127648485336571), (5, 0.064584350308223307), (6, 0.016952347340449831), (20, 0.11878868038469886), (26, 0.013253334926091572), (40, 0.64535263530618825), (44, 0.036206234282378791)]
3963	[(0, 0.024645409459334956), (1, 0.03645054478144226), (3, 0.11388057510109441), (8, 0.063014255988609769), (9, 0.12968679768896199), (14, 0.018517381998422209), (21, 0.021646219164420354), (24, 0.26378525923653662), (25, 0.1487598864153292), (26, 0.020826677754175713), (30, 0.056373593912519143), (37, 0.066075307387712431), (44, 0.033917972718561)]
3964	[(6, 0.052421331023615798), (8, 0.54597823452269334), (9, 0.089106130572823683), (18, 0.024722759331493198), (19, 0.1726140067037108), (21, 0.013809325711754935), (23, 0.012850632789212137), (25, 0.032053393986319408), (32, 0.010124825027971008), (38, 0.019707211208419079)]
3965	[(1, 0.1233403642345407), (3, 0.024356912331889288), (7, 0.012065487407028385), (8, 0.061696514977312017), (9, 0.023434883569237654), (11, 0.010577753987821147), (19, 0.036891178342153781), (24, 0.19441927639212475), (30, 0.070720963944095883), (34, 0.014321775056967509), (37, 0.2593547504307821), (38, 0.050041514190252677), (40, 0.02275033692403728), (44, 0.012761536600592619), (45, 0.034034383360888223)]
3966	[(0, 0.039157653798973027), (6, 0.019226193337445349), (16, 0.018562421423950141), (19, 0.73387415020365254), (27, 0.023931535121081586), (30, 0.011530502455637826), (34, 0.02387638251917024), (35, 0.083750807958913057), (39, 0.01078538486490422)]
3967	[(6, 0.012117876111415267), (13, 0.13647096750203908), (34, 0.11796667872607398), (35, 0.10397328868338131), (38, 0.024367684321142544), (39, 0.056745840534365648), (42, 0.12213594370739808), (44, 0.37618054314179228)]
3968	[(6, 0.017245726750934234), (21, 0.98074246351825289)]
3969	[(0, 0.03821594632304065), (2, 0.19852906751901889), (5, 0.076370843571430078), (8, 0.01526755701396368), (14, 0.040602115189527811), (16, 0.03602370442977898), (23, 0.021344542857231516), (25, 0.027626287050388516), (30, 0.078159981987478741), (32, 0.040317159365715033), (33, 0.030852745260331851), (38, 0.067297527275885283), (43, 0.010568324486315632), (45, 0.037972427715245387), (46, 0.037122224998126341), (49, 0.18811077597824191)]
3970	[(0, 0.6340674794897676), (5, 0.084549978304803416), (6, 0.018943208706196653), (18, 0.010796831433502747), (21, 0.013647123920486469), (26, 0.011355777766011654), (29, 0.13181895528641707), (37, 0.025003200818900607), (43, 0.028908571685334859), (46, 0.03307662154890028)]
3971	[(5, 0.049237729195532931), (6, 0.030412617918862572), (7, 0.02588889139000693), (16, 0.1990660835401685), (17, 0.015303736835025269), (23, 0.017283428857519368), (36, 0.020995713795969526), (38, 0.12458548222697516), (43, 0.072551804347604387), (46, 0.035422300950042049), (49, 0.38575526907644631)]
3972	[(0, 0.030956356118835387), (2, 0.090506222370036971), (4, 0.057793414831553383), (5, 0.020026325179882756), (6, 0.30543867279090647), (8, 0.025017713366799442), (13, 0.010121784342030333), (15, 0.010347606004467021), (24, 0.011888623059905989), (26, 0.026689041620868451), (29, 0.017627888014273625), (32, 0.035608317932137139), (34, 0.10460520302117501), (39, 0.040860074669797866), (43, 0.014007419014119336), (44, 0.17253699597947023), (45, 0.011675258580525604), (46, 0.011847952366046789)]
3973	[(0, 0.017863589807726715), (4, 0.039900448472142011), (6, 0.018230715669234534), (9, 0.033240952882453802), (18, 0.028989261153376873), (20, 0.01133250528678296), (24, 0.042649140027547681), (26, 0.26202491557046331), (27, 0.011215438593711663), (30, 0.01292870598466783), (32, 0.13989791049666572), (34, 0.10629896867802829), (36, 0.018514232679790504), (38, 0.055068962709793945), (44, 0.12138017570589688), (46, 0.077598899281979966)]
3974	[(1, 0.045439458062159224), (6, 0.053287129910436895), (7, 0.14643653825686168), (8, 0.41375786850587437), (9, 0.14166809835326299), (18, 0.053006764277831381), (33, 0.026294493114391075), (38, 0.10646501007883667)]
3975	[(1, 0.011194526544110435), (4, 0.035769990410503119), (6, 0.070495420924978458), (8, 0.32383599026050564), (13, 0.047643146696155152), (18, 0.057324531817186761), (23, 0.036773070534731021), (30, 0.054379464283128238), (33, 0.17874812863196676), (34, 0.025903703463016174), (44, 0.095171710212610797), (46, 0.03120337766770381), (49, 0.020316560717414722)]
3976	[(3, 0.041365226714661592), (4, 0.051710280368904182), (5, 0.017187549024162467), (6, 0.020450754552869904), (10, 0.010036255828356461), (34, 0.23267579940223157), (38, 0.041248652438893002), (42, 0.12575453167481074), (44, 0.18163267238446948), (48, 0.26434055369635928), (49, 0.011210469232696162)]
3977	[(6, 0.048817485101936287), (14, 0.27407794600179197), (21, 0.13284668937193397), (32, 0.14432381304561451), (49, 0.39264620305677067)]
3978	[(16, 0.080659313330799454), (18, 0.011825494141836309), (23, 0.045345505653448075), (38, 0.20951802008284612), (43, 0.012286308520830696), (47, 0.019019350369039019), (49, 0.61376435259835427)]
3979	[(5, 0.020843931997266002), (14, 0.049706513514315591), (16, 0.040727460570958406), (23, 0.023962973906255566), (32, 0.24214575563070639), (38, 0.043278203612399278), (43, 0.010520042949822088), (47, 0.037287539075859494), (49, 0.51284037980270492)]
3980	[(11, 0.03604828059442293), (14, 0.35578249441615201), (30, 0.024351640034059055), (38, 0.052478213054778483), (49, 0.50860716273675988)]
3981	[(0, 0.078384488773087915), (1, 0.018769879396533518), (6, 0.02865652412012067), (9, 0.047621512116004711), (10, 0.026656598871826323), (14, 0.38098782453285596), (17, 0.014322686691788704), (20, 0.011760128229611571), (33, 0.017934191533352604), (43, 0.018450098412143894), (49, 0.35059443069268681)]
3982	[(6, 0.2394927542337468), (14, 0.24602449222495057), (32, 0.21534302501844937), (45, 0.012226824865825592), (49, 0.26918106410568815)]
3983	[(15, 0.51375187441753434), (35, 0.26403347272474681), (42, 0.022422523455234499), (44, 0.19827965873219422)]
3984	[(2, 0.011263030776265798), (12, 0.77061392301211451), (14, 0.11075021898874993), (16, 0.039640028059275287), (19, 0.010811568124037356), (42, 0.025694035525211687)]
3985	[(0, 0.30931099974276449), (1, 0.010718567163296989), (8, 0.023465797387732509), (9, 0.050092850102894305), (10, 0.053391202841947608), (14, 0.041032970501140825), (25, 0.14318091275460187), (27, 0.055770150015878296), (34, 0.028368893995817025), (38, 0.031136120988438452), (39, 0.043732765890168057), (42, 0.0738023814247004), (45, 0.017964719549573325), (49, 0.11399938379993962)]
3986	[(0, 0.23093909304421659), (1, 0.15980932008550017), (6, 0.059651594316761744), (8, 0.089380174610009896), (15, 0.13163987423060802), (20, 0.031166556313997493), (43, 0.27382573918719644)]
3987	[(2, 0.14028655516382108), (4, 0.092724705470053015), (11, 0.018479540471690703), (34, 0.014034693403254894), (35, 0.528372147017385), (37, 0.045304205215317854), (41, 0.12783261091602333), (43, 0.012225103496003361), (47, 0.011497899164099466)]
3988	[(5, 0.13647299972572072), (12, 0.25650862909100974), (17, 0.11167757554523605), (28, 0.032219285762247127), (30, 0.30530121612856093), (35, 0.14539220776469214)]
3989	[(36, 0.60941473036413607), (37, 0.23103503007229512)]
3990	[(0, 0.37307179127502627), (2, 0.250432292875437), (12, 0.010482647945235332), (13, 0.014070009449059145), (14, 0.045126275332510117), (15, 0.10538970967299828), (16, 0.035339514582204974), (25, 0.011477236588432995), (45, 0.035461526678099632), (46, 0.095395904259629793)]
3991	[(1, 0.2132839023519639), (3, 0.32203127253599428), (4, 0.11244032253099194), (9, 0.037309613381505603), (19, 0.047367796292285734), (24, 0.075901882168966026), (34, 0.054957445038174027), (38, 0.060924373981655629), (44, 0.036179729847465522), (48, 0.022369525862260747)]
3992	[(16, 0.48600243410938115), (38, 0.29380195118869695), (43, 0.21101749400566591)]
3993	[(6, 0.055922571283499693), (9, 0.031317129150798602), (10, 0.034443477269607246), (23, 0.081428511384882024), (30, 0.023057351141430898), (31, 0.35995390675779004), (32, 0.21086248641038458), (34, 0.027306526171601873), (37, 0.018839308647954446), (44, 0.14261153381936659)]
3994	[(16, 0.72019898923087033), (30, 0.14744397352207386), (43, 0.10398967605142008), (47, 0.019848111709990263)]
3995	[(0, 0.052632280176864381), (7, 0.041983706882707833), (8, 0.10378838994735971), (15, 0.020003329251146579), (18, 0.085744456131851457), (19, 0.046597341745559726), (24, 0.01125688198736571), (25, 0.12855234627492634), (30, 0.049370652659039699), (32, 0.010692489214875105), (34, 0.11323852375233097), (37, 0.013061304450465883), (38, 0.051542309009723404), (39, 0.023079444584160828), (41, 0.015702823876467674), (43, 0.11863138006827793), (46, 0.09834167667751649)]
3996	[(4, 0.024228655612319887), (7, 0.024652868330788887), (22, 0.023605897592134297), (37, 0.097479938914717748), (38, 0.61164203240695447), (43, 0.18395465454601403), (44, 0.023734803408120467)]
3997	[(3, 0.021220058134260176), (6, 0.041289704837279319), (11, 0.012274208496116736), (12, 0.10730771340015217), (14, 0.092027232716864749), (18, 0.013219428200595485), (19, 0.011158317794312761), (22, 0.017262882750733531), (32, 0.16165011394483564), (36, 0.012585449592967559), (37, 0.030095270510428072), (43, 0.14233287185796503), (44, 0.029125736851623618), (49, 0.28208435510768087)]
3998	[(8, 0.17515857755021486), (14, 0.097743238775623659), (24, 0.086921521176120009), (45, 0.1187129981256851), (49, 0.49486383301707726)]
3999	[(22, 0.23046574959956417), (38, 0.10434927610222562), (43, 0.6358762282995436), (46, 0.016493846701910279)]
4000	[(8, 0.015392459992689005), (9, 0.048566986018724681), (22, 0.82080545230683533), (35, 0.011192775949935604), (36, 0.012223049499621772)]
4001	[(1, 0.021062007300814811), (8, 0.015986816069562523), (9, 0.056275640777594088), (22, 0.82018750732613677), (35, 0.010795079275741996), (47, 0.01327089348487441)]
4002	[(20, 0.50687161128684877), (34, 0.40324302842631282), (48, 0.078262755478012466)]
4003	[(2, 0.038171425131880321), (5, 0.13809729953627961), (7, 0.018571101364995186), (12, 0.082677722613266252), (15, 0.020439100212276996), (16, 0.15608520155251743), (28, 0.071718837767185115), (36, 0.37393571092221306), (39, 0.012215472415465251), (41, 0.035938399666393027), (43, 0.037141447497407103)]
4004	[(1, 0.027507495784022187), (2, 0.037363162298582858), (5, 0.01833769487669409), (8, 0.13571482343471139), (10, 0.01132791510198033), (13, 0.13318921064271808), (15, 0.022082067437974372), (16, 0.033231848890592733), (19, 0.050567764119024104), (24, 0.011386024656547486), (25, 0.033145148812627624), (26, 0.058205916301682856), (27, 0.012558934169860406), (31, 0.021924417716449433), (35, 0.017021027387690187), (38, 0.05645684983006416), (39, 0.030228775963055392), (43, 0.02248124533815038), (46, 0.25938200576998327)]
4005	[(6, 0.073922941673085274), (13, 0.039353865569019465), (19, 0.013926378330603688), (21, 0.21094030427708368), (38, 0.025128503565040143), (43, 0.059141715456178544), (46, 0.27494970931902502), (49, 0.29194595990781552)]
4006	[(4, 0.018318311926916225), (5, 0.042733789781139717), (8, 0.053446626399471106), (11, 0.017138533226030823), (15, 0.026277818259784282), (26, 0.31512929727487515), (28, 0.064418215146888835), (36, 0.067822751606104473), (38, 0.029244847949662176), (41, 0.33197498126193165), (48, 0.012346744173850125)]
4007	[(13, 0.025347475086444329), (15, 0.027253506602308405), (19, 0.3348426320087598), (33, 0.014720441419114404), (34, 0.062993466080809524), (35, 0.43012496777274101), (37, 0.016897196574422773), (39, 0.034106215632426759), (44, 0.01101370217428323), (48, 0.030527969842812676)]
4008	[(3, 0.31970520405903657), (11, 0.063155934824060483), (19, 0.4681497163462659), (20, 0.029462286550763897), (24, 0.021772835551537414), (28, 0.016080567007478352), (34, 0.067092906331288699)]
4009	[(1, 0.17833210587076881), (3, 0.021379014870204355), (6, 0.030311919603168515), (7, 0.010935649735709199), (9, 0.021107566725011996), (13, 0.015080991253492923), (19, 0.097541966778831771), (22, 0.017903462450228464), (24, 0.25399749720051557), (30, 0.063746291576425695), (35, 0.018619323995124792), (37, 0.23633037106611773), (40, 0.011274120488884848)]
4010	[(6, 0.56000354669390018), (14, 0.042347757324168935), (32, 0.053273617687163224), (39, 0.010357946541402695), (43, 0.01062924326345766), (44, 0.1536856247632464), (45, 0.16400127129045464)]
4011	[(0, 0.022609829391927693), (3, 0.4549675813581146), (6, 0.011173999284406565), (11, 0.015933315203322203), (14, 0.043968905529454518), (19, 0.14981775289581722), (24, 0.17961541204236001), (31, 0.044531116162767878), (37, 0.032741542658550941)]
4012	[(0, 0.017447113012436878), (5, 0.047198467620186924), (6, 0.011953951065666572), (8, 0.041416991233954016), (9, 0.12514413764589111), (13, 0.017695123181511511), (15, 0.073197338409144552), (17, 0.038395842908043411), (22, 0.012790191864699959), (25, 0.011136051518141546), (26, 0.014340553478558244), (28, 0.052787750420268939), (32, 0.042997410213858292), (33, 0.039969383016767106), (34, 0.015146564031760739), (35, 0.011686371767380292), (39, 0.062459700494791034), (40, 0.042209155336656305), (41, 0.30681974119838823)]
4013	[(0, 0.12104898298165379), (5, 0.074022940797633371), (21, 0.075241889593018516), (23, 0.30387560736288322), (26, 0.18855867068785956), (29, 0.074872579502475403), (30, 0.089176312008896919), (37, 0.021886696259427012), (38, 0.043222396328816935)]
4014	[(0, 0.020898063866847953), (1, 0.026492534771934445), (7, 0.013477435122569383), (14, 0.38575275612831883), (15, 0.01426071202831814), (21, 0.018740919418382716), (23, 0.019555296040364042), (24, 0.011159007547859496), (25, 0.015790966304396813), (26, 0.058806580966703187), (28, 0.029626715579442572), (29, 0.015659408025166997), (30, 0.043579140340224538), (33, 0.028383378825441688), (35, 0.012006054808566945), (36, 0.022221157382145394), (41, 0.028269681478013762), (43, 0.01521791174346838), (46, 0.12333682106146604), (47, 0.021340773651294557), (48, 0.016828584257106666)]
4015	[(4, 0.031013896851363118), (5, 0.43053999805954529), (21, 0.22332128790872277), (23, 0.052417784862056831), (28, 0.018939467948480233), (30, 0.061467026026683469), (31, 0.085540490456254364), (35, 0.020673494485263549), (44, 0.03542970707858329), (49, 0.031736120310119457)]
4016	[(0, 0.030094463860694875), (4, 0.09321698251185577), (8, 0.066688694602967197), (12, 0.032655476008676201), (13, 0.081881097405613001), (15, 0.139335538858884), (16, 0.018419603097562534), (19, 0.015015833206084251), (21, 0.059763522962645498), (23, 0.38958817236807258), (33, 0.061346037468162272)]
4017	[(1, 0.39552617839317744), (9, 0.017848019064009141), (18, 0.034699262781043017), (22, 0.080384619547119701), (26, 0.038268445330339393), (35, 0.013176683596577097), (38, 0.28760381618849401), (43, 0.016296817391137447), (47, 0.028881296546814282), (49, 0.073083982982418)]
4018	[(1, 0.053725553356806829), (22, 0.26977233151615498), (25, 0.14494801832561907), (38, 0.46103581571396307), (39, 0.058530033937511022)]
4019	[(5, 0.012135457765224577), (8, 0.44683619630250171), (11, 0.019194543300953285), (12, 0.20381736552060153), (22, 0.014054965913737319), (25, 0.016168976652394893), (32, 0.011343380149218627), (38, 0.060847850034150594), (45, 0.010139123713078645), (46, 0.019535993234921688), (49, 0.1224120891282974)]
4020	[(0, 0.011180400744607407), (1, 0.11642922006701034), (8, 0.094662670143708313), (9, 0.017863469190295234), (12, 0.014643596516627253), (22, 0.023328839817862559), (26, 0.32186678014035408), (30, 0.011986934122319248), (31, 0.099560552766610147), (35, 0.06580822291831126), (37, 0.012034960562759826), (49, 0.15817346355046211)]
4021	[(0, 0.032453324155443816), (9, 0.29952739215459417), (12, 0.16202387616165334), (15, 0.021656045917497709), (18, 0.02769538218778908), (22, 0.31027881023781517), (35, 0.013542384655525505), (43, 0.020199993569516277), (46, 0.064435267951702235)]
4022	[(0, 0.019089400389520013), (2, 0.015054297465064372), (5, 0.010553300482740113), (6, 0.025087217657347966), (8, 0.033818812104419026), (9, 0.33071571275983119), (11, 0.19412174872229601), (12, 0.020720042533856686), (21, 0.026316742838556516), (22, 0.19676471783114741), (30, 0.016840673500736796), (38, 0.010383698865895791), (39, 0.030933402728284147), (43, 0.035938737329775684), (46, 0.011073880878596551)]
4023	[(7, 0.036420654114216411), (8, 0.70855101969531664), (22, 0.076002733725856572), (49, 0.16664670045738433)]
4024	[(1, 0.093171974142461061), (2, 0.02251102391123851), (8, 0.20424898906796785), (9, 0.047711801361973727), (18, 0.065292838924566957), (19, 0.025326303184257624), (22, 0.4824062937428012), (35, 0.011626040707370694), (38, 0.010943746642894927), (49, 0.013802963627167909)]
4025	[(7, 0.30088055450674245), (8, 0.10921243613813292), (9, 0.040679134717124928), (18, 0.10680298798171818), (22, 0.26960587526705154), (25, 0.012606296019273865), (38, 0.044198539765984785), (49, 0.097086468332666223)]
4026	[(8, 0.21208929428873077), (9, 0.067747764104962929), (11, 0.076310272101584864), (18, 0.3484277857203924), (22, 0.053580553759779), (38, 0.14167675107002106), (49, 0.049455991633816927)]
4027	[(1, 0.024903828388499763), (8, 0.20168939843749162), (9, 0.18347859787762519), (10, 0.010366422993887379), (14, 0.010475435619145528), (18, 0.084693731328957286), (22, 0.13303648834859524), (35, 0.02431226253132909), (36, 0.019951224827665082), (38, 0.10472119773869837), (43, 0.017212656159822717), (44, 0.15598501499293177)]
4028	[(1, 0.12123016983584377), (6, 0.016782833588739617), (8, 0.32266661745240022), (9, 0.24141239766832193), (22, 0.023156004113301914), (35, 0.013030138571159844), (38, 0.12786039934492258), (40, 0.010134244400844922), (41, 0.017016300679180155), (49, 0.0934781757492502)]
4029	[(0, 0.096182584394029463), (5, 0.28420833969301218), (8, 0.029000667757661778), (13, 0.056516448973082167), (14, 0.28523543392481726), (40, 0.20226940157169807), (41, 0.034953995486161939)]
4030	[(5, 0.20568913182713458), (7, 0.048433671064608795), (21, 0.046922340692488962), (25, 0.010626519457872591), (28, 0.023250859713406194), (29, 0.33603484966914393), (30, 0.14413185197771342), (34, 0.025678869856133005), (40, 0.11114362828507557), (46, 0.04059137882383522)]
4031	[(2, 0.05375380394841469), (15, 0.012785114559622696), (19, 0.058279281352551268), (26, 0.023418138180697618), (34, 0.56417421194186312), (35, 0.034256909843431764), (38, 0.14560131982952793), (42, 0.046305773925453098), (44, 0.052575528362428889)]
4032	[(1, 0.012906939551327375), (2, 0.021396206334418317), (4, 0.011663071559647879), (5, 0.04913447832371582), (8, 0.090502083434298081), (11, 0.034487754077413738), (26, 0.012218942265722527), (28, 0.18617910544599495), (29, 0.019142528053537878), (32, 0.016609550537856142), (37, 0.31068880813106764), (40, 0.015877506968915552), (43, 0.057167301776393689), (45, 0.020979100493514515), (46, 0.036425378870104899), (47, 0.013449367436614887), (48, 0.029226356946138104), (49, 0.026177285652979148)]
4033	[(6, 0.069441557215292424), (20, 0.22518708143344002), (32, 0.01068709747816198), (38, 0.64662693540874505), (39, 0.010102009201335305)]
4034	[(1, 0.051632256665779884), (10, 0.29358580916979504), (30, 0.033330369691030023), (32, 0.073250534809611398), (38, 0.4324461231143848), (49, 0.071629806006986402)]
4035	[(8, 0.026770694712103246), (32, 0.054543296245408851), (38, 0.50286827533804723), (43, 0.22560734666235804), (49, 0.17964922708041459)]
4036	[(38, 0.077684825770163959), (49, 0.91791326827529784)]
4037	[(6, 0.12672551946581487), (30, 0.019988604133721905), (32, 0.045272289821079857), (34, 0.040760682532200859), (35, 0.01924672320815083), (36, 0.040307618706789068), (38, 0.25167482205625158), (44, 0.09868847794612931), (45, 0.038534333340579943), (46, 0.089666394580988393), (49, 0.22311488388901857)]
4038	[(6, 0.04784044030039198), (21, 0.01084643449405198), (32, 0.3746267569253372), (36, 0.017856673284117913), (38, 0.41380173551630994), (41, 0.06033193703020806), (43, 0.055317703980904145)]
4039	[(14, 0.022352751289025519), (23, 0.11185602315541718), (38, 0.18350869282194479), (43, 0.67639883909686538)]
4040	[(0, 0.29777781541762849), (12, 0.055700038095677709), (16, 0.15006132231389263), (38, 0.4647709630793459), (43, 0.020597318790467452)]
4041	[(5, 0.074028141161949293), (9, 0.09148946683437123), (12, 0.61702844992853312), (24, 0.035207465714504699), (29, 0.011575361391041216), (32, 0.037428116831945378), (37, 0.031395385567584984), (40, 0.081623237383475281)]
4042	[(5, 0.068360848688665737), (12, 0.011984680682177411), (13, 0.69731336256758947), (15, 0.013759688841768066), (16, 0.13796654790049648), (30, 0.028847753690918222), (32, 0.012860273072279112)]
4043	[(0, 0.11045359468205496), (5, 0.42609888924632017), (13, 0.23576591905208175), (19, 0.064040503062944204), (26, 0.097528352873984661), (28, 0.024617881482148874), (35, 0.031170219325026373)]
4044	[(0, 0.034163136847811852), (5, 0.049101471136568653), (7, 0.011274388566957505), (9, 0.037427964267242896), (11, 0.01745339357940227), (12, 0.25956371194094535), (14, 0.049640751887368939), (16, 0.092924217315666371), (21, 0.017447570173238475), (26, 0.041937429826292935), (28, 0.054557081000379072), (29, 0.022076271968046225), (35, 0.01951971719601301), (36, 0.012418729746062731), (40, 0.020715826815612178), (46, 0.24361910151615349)]
4045	[(0, 0.067514447941835753), (5, 0.57203413202020514), (8, 0.030299646878859495), (9, 0.042624420957637368), (13, 0.15443718337154946), (19, 0.048169609608387981), (26, 0.042586848193926191), (32, 0.036504137223502937)]
4046	[(1, 0.031677202000928661), (5, 0.051234802344616151), (8, 0.014865535470075476), (9, 0.011852376293326363), (12, 0.038735052920714871), (14, 0.022203679991652538), (15, 0.068315379413621438), (24, 0.047805399815797067), (26, 0.026359316016367765), (27, 0.025181132952142443), (28, 0.07559371942413301), (30, 0.038585450470977278), (34, 0.035733089040812717), (35, 0.18728967453512407), (36, 0.02723078462232166), (39, 0.038928528427173828), (42, 0.027901838898469054), (45, 0.04940789396991635), (47, 0.11443358634781649), (48, 0.021418005204113574)]
